,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15
AVH:510_650,0.180755356517492,0.26744665258782424,0.005387292877458134,0.03965485811891399,0.017295714145836392,0.07847077870593099,7.02088077106692e-05,0.17820181285648154,0.0005979817434011854,0.00010662503532741389,0.033533153826868015,0.022641028662929403,0.00041999349545306146,0.16807946587573835,0.006861677839382187,0.0004773989032523679
AVJ:330_390,0.15257825986143958,0.31924329991866607,0.002432620101050458,0.05209180775448895,0.0015780851122191002,0.09984991702750858,0.0,0.16940123684642278,0.0002052609891422279,0.0013504282794167095,0.006635744649987379,0.011093442137410007,5.9071605984374893e-05,0.1779024114467828,0.005578414269480968,0.0
AVJ:390_510,0.1620229400381999,0.3222320006935269,0.003173693373493539,0.039071063408927006,0.004311342613570983,0.09146890465113558,6.235113278647317e-05,0.17482335830865617,9.186952621528521e-05,0.0,0.01843221701674273,0.015816162345778047,7.726568946629398e-05,0.161807611126135,0.006609220075366154,0.0
AVK:390_510,0.1543577852471946,0.3013171268992741,0.0019284772725562912,0.03954603468107486,0.001194458299080809,0.06638418797066933,4.503745225064246e-05,0.2710862199832497,0.00013175742238562672,5.510225534954451e-05,0.0034065800226061576,0.006470143422427513,1.7486324575870214e-05,0.14898277373366986,0.004999665523210148,7.716349042491564e-05
AVK:510_650,0.1385241685365695,0.22543236426020857,0.0020834451043084284,0.024931616640367214,0.0026994994161971602,0.0645648877095885,2.907751779564566e-05,0.4171265146417588,2.2831994607144304e-05,2.5084478380046434e-05,0.004158494587281494,0.011739126339357567,6.685781380477682e-05,0.1028680671109111,0.0056891596965945295,3.8804152269541224e-05
AVK:gt_650,0.12521145238723486,0.1636501456066181,0.002556012804330938,0.018337802234460805,0.008913330554413032,0.05081369428170081,5.19127705722784e-05,0.5217177126885152,4.0956820964322205e-05,5.3960611620494504e-05,0.009765949174837807,0.013596743031683275,6.194719170853735e-05,0.06797224724854636,0.017210260953313013,4.587163948004086e-05
AVL:330_390,0.16223745207728715,0.3607525531975896,0.0024460917972429033,0.0909486176852961,0.002332229271034226,0.07230105991830467,0.0,0.07894752797570412,8.334161440003337e-05,0.0,0.0020403794746148736,0.006888682835624954,0.0,0.21481172656592573,0.006210337586975607,0.0
AVL:390_510,0.17269200342559174,0.32125265971077555,0.0027228453242821886,0.0640177090859192,0.0022023727844009927,0.07674329885146787,3.327221716135496e-05,0.1809905283710749,0.00011014963818013784,0.00016543111700412826,0.005475242990515145,0.014661474823057933,4.711841933409274e-05,0.15189852097761627,0.006948520233641229,3.8852029977234365e-05
AVL:gt_650,0.14497026594476936,0.24343565779880402,0.0035339409700472805,0.031277236028079365,0.011809759197533564,0.07889179222460513,9.866831935238796e-05,0.25780106106233375,9.483754514878003e-05,0.000788000607125944,0.024912974128193443,0.03272961712343645,0.0006845697036285301,0.08885294403280303,0.08005324154936388,6.543376477514081e-05
AWA:330_390,0.12275676162152982,0.3085808312218544,0.0021608807178485675,0.04428612661337826,0.002080609195328156,0.13286790184471942,0.0,0.18244908210435481,4.26954399120044e-05,6.818983928392068e-05,0.005250822399154036,0.008066161754694528,0.0,0.18367670398575756,0.007598559658583918,0.00011467360360058734
AWA:390_510,0.1336416662771002,0.29103721128669274,0.0024966881758277932,0.03015081467259052,0.0030645895084710083,0.1153806237483586,1.2119845513727151e-05,0.2240688521294314,7.730220794049504e-05,5.153480529366335e-05,0.01971206302482623,0.01778918333323658,2.780435147266817e-05,0.15475586302619102,0.007654140755404511,7.954285164891516e-05
AWA:510_650,0.1409715976281332,0.2487694773254603,0.0043678824843499334,0.015855304123175068,0.007057777160043269,0.09051359480481612,0.0,0.25690968756988825,7.743448717593126e-05,8.795155467519222e-05,0.07114950826007388,0.03468559793807736,0.00021539366672506044,0.11253066318049935,0.016551595856729082,0.0002565339601780519
AWA:gt_650,0.1563302501697498,0.2461275946474803,0.012477957141676627,0.015788640762758047,0.01267863002424518,0.09438171438530263,5.1006103241589735e-05,0.1987452289131919,0.0003072934433487151,0.0018338108042238082,0.10867578206128964,0.043695158620078584,0.0003960042635656073,0.08687847570721743,0.02158259893796286,4.985401466734438e-05
AWB:390_510,0.1385106871268969,0.2795246020868427,0.0020412888331758153,0.03664739770469044,0.0012547632697235103,0.11281267616694458,3.443970111215853e-05,0.23162740997904052,9.326149150726113e-05,6.532368087055437e-05,0.02725988696260224,0.01366047188892414,7.050487484317998e-05,0.14986542610596396,0.006510017838546072,2.1842288315970746e-05
AWB:510_650,0.1453098064700768,0.25257930552807584,0.003425711589117113,0.0201940000196304,0.003265362209308633,0.08664755629921483,0.0,0.2403347913210898,3.047878031153446e-05,4.659637261187133e-05,0.08133990917323468,0.03014031087322739,5.351867186906729e-05,0.11571759705296024,0.02089449537729889,2.0560261972865618e-05
AWC:330_390,0.12683086166795768,0.3480252537846728,0.0013105437038544358,0.07283544158747163,0.0012037020234468554,0.11744011003877497,0.0,0.12626188894051996,0.00011520143021046383,6.789748010634417e-05,0.009099995453111694,0.005004839479550524,2.3448078715404146e-05,0.18776732084087666,0.0039016583500749223,0.00011183714065564499
AWC:390_510,0.13274615289898803,0.293958598408208,0.0017780601865012345,0.039474962997194316,0.0020237152387713397,0.12102311680928138,0.0,0.23552857133446736,9.992404353891236e-05,9.931598647883785e-06,0.017719492130474856,0.014270795171418887,4.0030423121572394e-05,0.13394159307909453,0.007354551484444634,3.0504195847071624e-05
AWC:510_650,0.15711602572316097,0.2755397330639683,0.002287543970286675,0.01693252931497313,0.0017425010842058537,0.0869707446952653,0.0,0.21386337543934497,0.00013620959179355617,6.023081799279623e-05,0.079299445027721,0.033483835388049575,4.530093781122025e-05,0.10634921787368444,0.02615080999201661,2.249707972566243e-05
AWC:gt_650,0.1737847368941971,0.25815325589905513,0.0038718861004072417,0.011685601650208455,0.001967298746536668,0.09549209433529127,0.0,0.19239958583619288,0.00015476386526162841,0.0006812502854039905,0.1067110281754952,0.04667432289775812,0.0002997129326595354,0.079923242081886,0.028197707635148214,3.5126644985950377e-06
B:270_330,0.15818957698451874,0.34622729632292426,0.0065315785411179895,0.06091721483955231,0.0034378553802446895,0.07981522292069453,0.0,0.01820199429464468,0.0,0.00021545226060199995,0.0019800603164364587,0.002795985062928273,0.0,0.3107096903656336,0.010735497732958905,0.00024257497774356738
B:330_390,0.1914013058167137,0.3223978752951805,0.007844516650362583,0.05263095843206857,0.019033848181532427,0.11177541740472466,0.0,0.017294392714032374,0.00012558690090691172,0.00012579194074512708,0.002502818785175866,0.005023988635872007,0.0001654671494398004,0.24977050916107746,0.019865797325091278,4.1725607076827e-05
BAG:390_510,0.13680962612631806,0.3165583210074928,0.0020949870857655314,0.040831705105028336,0.0011208906256657473,0.08842436194754365,1.5318534209025965e-05,0.23762759527418148,9.06938382971471e-05,4.098468755262576e-05,0.015421401716893195,0.014097819492885504,6.949136379591249e-05,0.1413190576768175,0.0054497460775422175,2.799944001119978e-05
BAG:510_650,0.13559933909018626,0.2493970088691247,0.0026833847608645394,0.0177227893277276,0.004442138754612148,0.07258162111291103,0.0,0.2938729671381864,0.00021070646868858874,8.979085181724603e-05,0.07454831720476676,0.036530133379856666,0.00014169958827259805,0.1023019835280372,0.009777066822618124,0.00010105310233024154
B_F_K_Kp_U_Y:390_450,0.19799474640496495,0.2708626748441714,0.006655671893722118,0.0359643792548534,0.026975536336847978,0.20136865562033307,0.0,0.034189988972440834,0.0002634976816863106,0.0010479856715241008,0.011634276813788104,0.032677129198452476,0.00010281068680334242,0.14401903229777538,0.02524111073228646,0.011002503590350042
B_F_K_Kp_U_Y:450_510,0.17035779261155212,0.2658614098519218,0.005875342560394262,0.03420093367241193,0.019910860274837894,0.19840878023825428,0.0,0.06270674938561198,0.00028272541543158497,0.012147220367086568,0.02013426475764983,0.0527315798737338,0.00010476261757264913,0.11439111432058718,0.020809824286668353,0.022076639766285808
B_F_K_Kp_U_Y:510_580,0.1910009179911183,0.20188543540582315,0.02925377506028066,0.02038440762702834,0.05121059245450479,0.1734459659515648,7.702059321445497e-05,0.05997863319521931,0.00023218991083558726,0.08399941788430482,0.02665179174411031,0.06296766806770306,0.0002354717470311433,0.06637944446512685,0.01824772714895916,0.014049540753175252
B_F_K_Kp_U_Y:580_650,0.2751407202853527,0.10028110817064909,0.04648619900535675,0.011334228256561704,0.07877523363888571,0.16188793004257276,4.735422339840703e-05,0.027134685945869926,0.00015464273386261648,0.14557925823648987,0.04319707487950497,0.056808192382924866,0.0002765568468019279,0.03996675999437476,0.010795228780731025,0.0021348265766629594
BWM_anterior:210_270,0.20468681695429014,0.3543966180342324,0.0011344295484653681,0.07732064827196937,0.0016042590884984154,0.047038732392235244,0.0,0.005623631639116044,0.0001781277302916191,0.00012809865088921646,0.0013898199296082784,0.001960615414161094,0.0,0.2806369105268244,0.023889389740044464,1.1902079373958695e-05
BWM_anterior:270_330,0.25672156291124854,0.322921096973972,0.0009479814226091967,0.10084462901011466,0.0009808362310005552,0.054035542091316724,1.5025064813121248e-06,0.007756439292026959,0.00014013377115704417,0.000120901688196249,0.0014047433929280826,0.004082310109725043,4.607686542690516e-06,0.24148424401586727,0.008549161711567235,4.307185246428092e-06
BWM_anterior:330_390,0.36362417965518823,0.25174736775467677,0.0009727242549609339,0.10484577146919928,0.000643574640935434,0.07811583782600186,2.1035124450807955e-06,0.020084136491112865,4.988329512620173e-05,8.183665083957193e-05,0.0011937933962129965,0.01788516464792911,4.808028445898962e-06,0.15731217987796023,0.003427723612888802,8.914886076770994e-06
BWM_anterior:390_450,0.5062392178808666,0.17808567559632887,0.0008439889526193256,0.0589045392001617,0.0005592203088622947,0.09537285510765064,0.0,0.030523432412721617,4.387220048033048e-05,5.899709151350377e-05,0.0014912541569661192,0.049463602250223185,1.0917967699442973e-05,0.07594378067986483,0.002441217511658937,1.742868238259704e-05
BWM_anterior:450_510,0.5845204546747874,0.12676890998436274,0.0008628144984895737,0.029337496323119824,0.0005632539608114704,0.07959814404714101,1.2523433849419034e-05,0.039051072366612406,6.562279337095573e-05,2.1941056104182144e-05,0.002488857149498141,0.09023334463448004,1.6130182798051716e-05,0.04453844032954464,0.0018730047665191105,4.798979851097373e-05
BWM_anterior:510_580,0.6298323056246885,0.11838769147099037,0.00119763020268702,0.020333365380089955,0.0007359356640577388,0.06058425930358241,4.022605433494063e-06,0.04107794160061883,0.00018695058752163656,1.277177225134365e-05,0.0038645170399577464,0.07991710214722655,5.651760634059159e-05,0.042163743372254724,0.001611757432065234,3.348819023383807e-05
BWM_anterior:580_650,0.6694378121084448,0.11536024789794319,0.001464363257383496,0.01730989221494987,0.0012841696537415864,0.055266337250550475,1.2113855707019132e-05,0.037109080828894615,0.0006032700142095526,4.482126611597079e-05,0.004660099341692702,0.05372060926233483,5.602658264496348e-05,0.04193574568655883,0.0016760528858636556,5.935789296439374e-05
BWM_anterior:gt_650,0.7394147872272286,0.09309100284360805,0.002149173918863828,0.014186976309607323,0.001798465971463544,0.051158231715553795,3.0456749038512813e-05,0.020583500718971533,0.000445822047387666,0.0005361804423756791,0.0037986952571556418,0.029680152530637112,3.794445478220035e-05,0.04119594040879028,0.001829125090927562,6.354431360859152e-05
BWM_far_posterior:210_270,0.20557332267205464,0.3509169779148706,0.0012764682032507014,0.07387263383521445,0.002597627421599803,0.04455320939495932,0.0,0.006813715238738293,0.0002421183662215825,0.00018068083079285594,0.0019800238224295832,0.002392230340921827,1.5132397888848907e-05,0.30157486900135355,0.00800191112097071,9.079438733309344e-06
BWM_far_posterior:270_330,0.2480709530091807,0.3137738646049986,0.0013931085274634938,0.0928942927048685,0.0009357703541603509,0.053240772828186095,0.0,0.011993851799931574,0.00026849658186674734,0.00023645377991557173,0.0016353882713701882,0.0045823215743281505,7.834917091510023e-06,0.26700382926550464,0.003951811643771633,1.1250137362168238e-05
BWM_far_posterior:330_390,0.3467421707936449,0.24794261756140337,0.0022522595070012807,0.10954356086304771,0.0005986228955591783,0.07976008378103386,0.0,0.024954028741146477,5.8382592807184035e-05,0.0007745759511228984,0.0016740705189246165,0.013893547193468235,1.3387732488543926e-05,0.16889439877404608,0.002881080295391761,1.721279891384219e-05
BWM_far_posterior:390_450,0.4845443479747317,0.1712868335738225,0.0015050496681491322,0.06018205362668144,0.0005427239305011353,0.10088393228102006,0.0,0.04680050098522868,7.661155835862808e-05,0.00010006818529366137,0.0019660277571427695,0.04887545608290236,8.355794144239329e-06,0.08112106971883357,0.002098613069045941,8.35579414423933e-06
BWM_far_posterior:450_510,0.5494552363970466,0.13148101269652687,0.0015473041185802563,0.032142817521590344,0.0006953892515715595,0.08083297446070774,1.321189150919134e-05,0.06042826699316513,8.219611893122858e-05,3.176905210225399e-05,0.002665373044312281,0.08531261251539286,1.0186267499452866e-05,0.05310373553625656,0.002164632270700563,3.3281864107123226e-05
BWM_far_posterior:510_580,0.6509424158540994,0.10800443227661619,0.001246223297204607,0.02305361170785463,0.0005170651765466124,0.05820229453369432,0.0,0.04590039734509062,5.1858446697720965e-05,5.064301435324312e-05,0.0030320985553573725,0.07293454998111015,7.272336861125713e-05,0.03436209552690512,0.0015856327794000423,4.395813645861504e-05
BWM_far_posterior:580_650,0.6959610738697986,0.10181799151193656,0.0012744444829106004,0.016568486864921236,0.0009196448075649566,0.054803845886763326,0.0,0.03899830485724298,0.00011205798590802498,6.680963929475745e-05,0.005761724028815605,0.050481160997666315,3.4012180004603785e-05,0.031248892832682142,0.0019349488713928614,1.660118309748518e-05
BWM_far_posterior:gt_650,0.7279204140120152,0.09027890473114858,0.002123044916214172,0.016072338505778837,0.0012385104849938495,0.054745693054685546,0.0,0.029846165455507338,7.941640404145314e-05,0.00014909593095904994,0.0053046709422376,0.04330465958254762,1.419961247229047e-05,0.02678807605799284,0.002123653471034413,1.115683837108537e-05
BWM_head_row_1:270_330,0.2764395227525991,0.3515323936428738,0.0016552515963263743,0.08046638720764442,0.0005432113756893646,0.058309091710439076,0.0,0.012443332695586099,0.00011386662516771122,5.5571754178395814e-05,0.0031946194439213937,0.0042993980197292845,0.0,0.207354351828104,0.0035834200108137994,9.581336927309623e-06
BWM_head_row_1:330_390,0.3831971759615705,0.27512669215421404,0.0017190854493494177,0.0754574097307117,0.0007279959269139432,0.08979896961193745,3.009076578591664e-06,0.016373087781985582,5.877729583515717e-05,4.5838266547213016e-05,0.0019273135485879608,0.01954304965497928,4.613917420507218e-06,0.13257570134553867,0.003426535802594947,1.4744475235099154e-05
BWM_head_row_1:390_450,0.4958700514234568,0.1943397401184878,0.001313333974342714,0.04071184927229225,0.00075186590377861,0.10840665087002987,2.5065538864468925e-06,0.024968485097985705,5.444235041362651e-05,3.759830829670339e-05,0.002041036698655976,0.05621558689505449,1.634273133963374e-05,0.07227026506205776,0.002981896765472681,1.8347974448791256e-05
BWM_head_row_1:450_510,0.5619192268458876,0.15584910759237877,0.0009592803882382173,0.022934856305054173,0.0007551461636157379,0.0848452055691829,1.3140827236139963e-05,0.03200874797909625,5.3666737185762444e-05,4.132840321595164e-05,0.003965319852248952,0.08297168472727919,2.3573239698419014e-05,0.051541735016522844,0.001977544031551628,0.00014043632160760266
BWM_head_row_1:510_580,0.6050868485475858,0.13897957636878214,0.0011535467626966594,0.017702653591521924,0.0010467705181705816,0.06751296428112592,0.0,0.036163438703724286,0.0001180795898823352,2.1092849816588082e-05,0.005639158260055865,0.07913048208465176,8.376586290798138e-05,0.045190068275233634,0.0021272492269571465,4.430507688747449e-05
BWM_head_row_1:580_650,0.657819645075452,0.12313537457216067,0.0009635792029183432,0.014420968031138176,0.0011009025790316668,0.06278577784883334,1.0671757967750954e-05,0.03196161308252823,0.00026478040995457554,2.718277972917696e-05,0.004904276847953323,0.0621670172406277,3.120985820757355e-05,0.0381991549377167,0.0021974760486990577,1.0369727081871208e-05
BWM_head_row_1:gt_650,0.7192636531441574,0.10032592335710132,0.0012877652222740843,0.01030887614408373,0.0012373595066691803,0.057736823693912295,0.0,0.02509700579968164,0.00023065655460804008,0.00010706173994481583,0.004360195211255395,0.0450250062755116,3.266290371197771e-05,0.03286281278006676,0.0020913331404474617,3.2864526574397315e-05
BWM_head_row_2:270_330,0.3035782023676212,0.30843305335456794,0.0012138642777300456,0.10343273261396521,0.00045045113302249275,0.06032660990315654,8.889818278981692e-06,0.006770202743418124,8.809001749172766e-05,0.00010910231524204803,0.002969502367166668,0.005707970479742074,0.0,0.20318093861327927,0.0037269552928008132,3.43470251687929e-06
BWM_head_row_2:330_390,0.3905817591159348,0.2636505011261086,0.001016861898602795,0.09188727502770273,0.0005836853477730864,0.08201927254616263,1.002723497290992e-06,0.01273789740313666,5.164026011048609e-05,0.00011260584874577841,0.0010837435558721043,0.01605270074048122,8.422877377244333e-06,0.1372421634401197,0.002965554743238109,4.913345136725861e-06
BWM_head_row_2:390_450,0.5180661839365555,0.18070324831664591,0.000906986371842956,0.05312999031752444,0.0004728441001118042,0.10099272195072455,2.0052760818990844e-06,0.023443883201090386,1.7145110500237174e-05,3.238520872267021e-05,0.0012263265878853851,0.050975220903719774,8.422159543976155e-06,0.06792140801663256,0.0020794712969293507,2.175724548860507e-05
BWM_head_row_2:450_510,0.5727545725353932,0.14330500693516213,0.0009781785005658623,0.02785806606874707,0.0006579396993649115,0.07935930964101441,2.3383152829777973e-05,0.036256130425405785,5.6300209173843095e-05,3.141170315759873e-05,0.0032093126366672525,0.08549553065656781,2.1376015247822783e-05,0.04809222074619554,0.0018619211779007329,3.9339896606321744e-05
BWM_head_row_2:510_580,0.6137721469068601,0.1343252825635051,0.0010861008685877545,0.022791147914271167,0.0007233601488055162,0.06377832390352248,0.0,0.04240207692547794,0.00015222786541682908,1.7778436837001937e-05,0.0038389301906444407,0.07159548237798309,2.787982140348031e-05,0.043534139093843176,0.001894817716980013,6.030526586187588e-05
BWM_head_row_2:580_650,0.6795531295396088,0.11572844615720737,0.001494971018517598,0.015221440109771183,0.0009414696379591795,0.062282446165727465,5.4771989280107406e-06,0.03377423432309023,0.00014971010403229355,3.073317176272693e-05,0.003947843271778407,0.04850374082543822,0.0001134997333415559,0.03634669208627927,0.0018486560678134026,5.7510588744112764e-05
BWM_head_row_2:gt_650,0.75045666928092,0.09023649614211571,0.0013205296545336419,0.012798256993801261,0.0010695774961783843,0.05479930343601392,0.0,0.02297303345291278,0.0004152227740902201,8.031681396635646e-05,0.003735792637544565,0.03477940305108927,5.263529569367512e-05,0.02549437524682266,0.001755856888975189,3.2530835342348145e-05
BWM_posterior:210_270,0.22489268324258432,0.33540713225742513,0.0011690561070542198,0.09251474411833409,0.0018399743010690868,0.0456275633095495,0.0,0.005605961251383549,0.00017860998213699154,6.563439411111732e-05,0.0014886845500455721,0.0022859464399221153,3.6184352036756865e-06,0.27945637433596693,0.00943768310789812,2.6334167315639722e-05
BWM_posterior:270_330,0.24937588080227482,0.297238627575935,0.0009507429971366507,0.10147192848649429,0.0010816830495347118,0.05658724138963963,0.0,0.009561128416726383,0.00013003839939761567,6.922691370088784e-05,0.0015979294841232431,0.005400801289003129,8.91634633774098e-06,0.2729190424805797,0.003594589961776926,1.2222407339375276e-05
BWM_posterior:330_390,0.3336869924497518,0.24298615039914864,0.0009086221237817591,0.11361072067928193,0.0005712569696756005,0.0815723500007212,2.1035238231084714e-06,0.02585771684726253,4.086846284896458e-05,0.00015145371526380992,0.0014243861316477363,0.0191199297062439,8.01342408803227e-06,0.17738044772603062,0.0026637623346630274,1.5225505767261314e-05
BWM_posterior:390_450,0.48259310250879334,0.1776392712564801,0.0007790866616216683,0.06887825243389459,0.0004901094157000286,0.09516266113486424,1.3021505015533155e-06,0.039310721656816226,3.285425880842211e-05,5.258684717811467e-05,0.0013161736608008126,0.046949036333504786,4.106782351052764e-06,0.08449233909802038,0.0022908833939250675,7.512406739730666e-06
BWM_posterior:450_510,0.5805965101954217,0.1250342803236203,0.0007762357824956678,0.031785888380160145,0.0004883662325911816,0.07910851619930032,1.2624978520001826e-05,0.047405591963700186,4.007929688889468e-05,2.6953327157781674e-05,0.0020622802214180754,0.08497552407438115,2.2544604500003256e-05,0.04591754786845774,0.0016975586197291342,4.949793165778493e-05
BWM_posterior:510_580,0.6359367344780114,0.11464306767372438,0.0010826318672308769,0.022847165256709597,0.0006074500085602982,0.05806260679047421,1.5053279577737444e-06,0.04417816419434948,9.84484484384029e-05,2.719625843711232e-05,0.0033439355253985963,0.07312140590405683,6.543158856456543e-05,0.04431605223528155,0.0016366929108887999,3.1511531916063716e-05
BWM_posterior:580_650,0.7106322968005578,0.09298172770848058,0.0011280807371710755,0.01660925295897288,0.0007443722759013779,0.05368255465908414,8.050531576600004e-07,0.032841539776871466,0.0004674339896663377,2.163580361211251e-05,0.005208291403481372,0.053240580475528806,2.9988230122835014e-05,0.030916053887038164,0.0014820022316073531,1.3384008746097506e-05
BWM_posterior:gt_650,0.7549268047624829,0.08367575174473127,0.0017642292876150617,0.012104056016569322,0.0014024470567682106,0.04993832594153699,6.943803596226072e-06,0.022610030857659367,0.0006378235825055195,0.00012035926233458524,0.005050359180820368,0.03705263916363596,2.8379023393271773e-05,0.028883203915258625,0.001794319103198708,4.327297893300305e-06
CAN:330_390,0.13555971805909608,0.2647814098145476,0.001511154506557573,0.04509012829888197,0.0009134370192001078,0.061888669081715635,0.0,0.059477627313213544,6.112672446130546e-05,7.579713833201878e-05,0.0026209101891525735,0.04556273975684197,0.00012856987711694581,0.3782097897709318,0.004047607938079443,7.131451187152303e-05
CAN:390_510,0.1571908736207112,0.24185071008261066,0.002047159730249936,0.038108650185537135,0.002440143995099279,0.06282285908039457,3.3482057056662166e-05,0.0788293054384976,5.077943396508884e-05,5.462329550029477e-05,0.0062764189614857215,0.21761870350191972,0.0002980004232293859,0.17674065223451763,0.015466282658155682,0.00017135530106944318
CAN:510_650,0.16433300777313348,0.22279889280884382,0.0036382528937718146,0.03996440732798972,0.003337964023040086,0.07616226116803469,0.0,0.08117457863895373,0.00011622765149957202,9.269564459384882e-05,0.007373703207371616,0.26833138222302166,0.000210457992195968,0.11328522981869509,0.019066655125751977,0.00011428370310301228
CEP:390_510,0.12054669304614149,0.27707833898983864,0.0028387317675148288,0.0527388406516335,0.004348129582801098,0.07887887571670155,3.0163499414308403e-05,0.2742784325374483,6.419933996964288e-05,4.972901254791385e-05,0.011673070465908876,0.014954370064357292,5.34994499747024e-05,0.15665617228249543,0.005727498258720283,8.325533453206069e-05
CEP:510_650,0.1570248818632477,0.24045632253139274,0.0037110504699745827,0.038289767509781726,0.03615907055880906,0.07681890063312881,0.00010102621640709407,0.23578074192946558,9.86356783645394e-05,0.00019810284822214126,0.061771295146740055,0.028497811878167786,0.0,0.11409289734769804,0.006999495388600147,0.0
CEPsh:390_450,0.14483844680659633,0.23307124587087572,0.0030506548759013383,0.05295767406588604,0.006321255510854617,0.23303515378979703,0.0,0.1242627729720698,0.0001734682073495199,4.4832328633308047e-05,0.015019549877250935,0.027469466973432218,0.0,0.150258942687112,0.009414789012994692,8.174702124651354e-05
CEPsh:450_510,0.13202341781569188,0.23093129260028183,0.0033041558626767022,0.04629507123729539,0.007074372255724723,0.20942079073047543,5.0799876514052704e-05,0.1432504996523351,8.737990929800547e-05,0.00021082463965061223,0.032844335576771286,0.06022526293315395,0.0,0.12280421913067707,0.011105285783824578,0.0003722919956293558
CEPso:390_450,0.11241516399522995,0.21515597902822572,0.006198343938611435,0.04297696374703444,0.004982314766180994,0.2938351012091479,3.609335725787824e-05,0.12863590728731017,7.770807794897298e-05,0.0005671667215565173,0.005478521742873581,0.030976382572409356,6.359792695297527e-05,0.15128842549426172,0.007192189356590406,0.00012014077840795166
CEPso:450_510,0.10268707372632901,0.22142916758239686,0.010332191195889528,0.03411291305042526,0.004399075923673303,0.2558231766358308,0.0,0.1531090646369801,0.00020365430925784332,6.968732125406161e-05,0.00605177757766055,0.07990942076674012,0.00011845824301019843,0.12629679126106708,0.005300623757642394,0.00015692401184296743
CEPso:510_580,0.1269616790025474,0.2567860488805557,0.016391930254365018,0.03143875070202653,0.00406231048396972,0.14738914622366803,0.0,0.11861228501799635,0.00012390534710723561,0.00012639590684808457,0.010882397014316984,0.14472134164792866,0.0001499524510636143,0.13376163350832282,0.008478487997785063,0.00011373556149876902
Coelomocyte:330_390,0.1993433569704145,0.3105489891028799,0.016278708620169446,0.054161317338590614,0.0013342939632186447,0.11860895448314311,2.7191438604350067e-06,0.06495037663163739,0.000161537287116213,1.853046186370523e-05,0.0024761329665376115,0.007582181591275214,2.3565913457103393e-05,0.21739091902631283,0.0070903186796320815,2.8097819891161737e-05
Coelomocyte:390_450,0.22341776117585138,0.27943246676091826,0.022947153488286954,0.041132914186208853,0.003509744501824369,0.16471269064755725,8.951120745690715e-06,0.10115792301412599,0.00032747021514571874,4.737053787888006e-05,0.005454953786570483,0.025439789179985815,0.0001478443538894983,0.11597454220800414,0.016250005405873482,3.841941713318936e-05
Coelomocyte:450_510,0.23967718556901335,0.24750356270978935,0.023311869006091362,0.03452912073216633,0.004477470585796474,0.18535094215687625,2.723349182954598e-05,0.10098026344135412,0.0007444498550121412,0.00020171075105092828,0.011342952582019556,0.051584907930474114,0.00032842778206377843,0.07562029358517133,0.024225613627476723,9.39961938146643e-05
Coelomocyte:510_650,0.21885246221724208,0.25044769174391274,0.022400412864994917,0.03600617242210636,0.002873900449962831,0.179418593681694,0.0,0.08778385752951434,0.0023507284843345398,0.0,0.021885667554479866,0.053357477412967556,0.0001932992471708533,0.10930234900204767,0.015127387389572282,0.0
DA:330_390,0.16770459056772943,0.33683518305826277,0.002244520140530353,0.12205733941377367,0.0015762779385290085,0.06094654447187803,7.291019630867828e-06,0.0790914619932311,0.00019543983177187373,2.9670399331170465e-05,0.0032387316785284135,0.004841743355703937,1.5189624230974642e-06,0.21584506664295733,0.005330747991779782,5.3872533939190064e-05
DA:390_450,0.1746098754699812,0.3083048068091211,0.0020018036868236938,0.07736732879104596,0.001375738135249676,0.07376798553472444,0.0,0.1425497081206974,0.0001004307135825831,9.595809071048428e-05,0.004544794741171347,0.00881564133142664,2.1854861761392075e-05,0.20148362999698705,0.0048679417436804885,9.250197303658971e-05
DA:450_510,0.17743348581299317,0.2846856414981323,0.002428154611664903,0.05474229334475547,0.0020816392611163826,0.07288712494247244,0.0,0.21542016743792908,0.0001364257731209846,4.5441295602658055e-05,0.004651415847865802,0.015106887402684562,6.68374213348513e-05,0.16493743518120124,0.0052542771619486,0.0001227730071775851
DA_DB:510_580,0.17333772604113912,0.2695931228887557,0.00395139643623384,0.04462717011533001,0.0032700437869576165,0.07065926939569592,0.0,0.24664567988954703,9.825435777972497e-05,8.070529283879796e-05,0.007579563583323164,0.02978749714827695,7.937891002349535e-05,0.14343003820390626,0.006614569070466842,0.0002455848797256469
DA_DB:580_650,0.18198298100233434,0.24738501036347804,0.003717463380333512,0.038478347076354516,0.00971877567873627,0.07128223000789015,2.1258416493260675e-05,0.2576611040476843,0.00016403730034463164,4.8444660662526726e-05,0.01309048317927795,0.04101443528243033,2.984354623092364e-05,0.12601784889354029,0.00935850684153077,2.9230322678233423e-05
DA_DB:gt_650,0.19276419041438916,0.23819068128118648,0.0057297011594104295,0.022482880968765783,0.01370569134196982,0.09226405566007373,7.012457578556533e-05,0.2244377866799938,0.0,5.2541100066199695e-05,0.028837423497489384,0.04713627455341373,0.00017206686953950658,0.11106351245627025,0.023020537604303764,7.253183734238324e-05
DB:330_390,0.16936198998403026,0.3344220667029994,0.002318809062252636,0.103050477904466,0.0018519347544165348,0.07183386712292347,0.0,0.08861941326026113,0.00014481187946518035,5.689399032721321e-05,0.0020520237434891496,0.004320103173158729,1.1116054948478601e-05,0.21724934837180618,0.004579915693818171,0.0001272283016375869
